"product_id","category_name","weight_g","length_cm","height_cm","width_cm"
"8ba16ba0e7dc53315a1f74048c53c91e","musical_instruments",1900,35,15,20
"30ce57761e7bb44c6de8188e57d2f2eb","home_appliances",500,20,13,15
"2c0abc4d62efc807d3dc9a8e693988ea","furniture_decor",1350,69,11,11
"31d8ccd863244153a090bdfa186860f7","health_beauty",800,21,20,16
"5d21597c8134895edfcf9fcd4b0d1ebb","luggage_accessories",9075,29,39,45
"179bc9d152a9197e5f78e737c730fefe",NA,300,16,19,16
"078c57b23105c7c4df7433a3ad4f4e28","home_confort",3500,40,20,40
"85b2f19b7eaaabc1a97a1d6dd05cc774","bed_bath_table",4150,26,26,36
"7e962d74856694b82bde824132fdb9fa","sports_leisure",8700,32,10,11
"1ed784f4a52e9c0019f539411ecff985","auto",150,16,7,11
"bf9de96cdafeef86f3801fc01ee9c700","telephony",100,19,3,11
"2713b925269cb4a175b82ca652400d21","furniture_decor",303,25,2,17
"edbc66ed439288ca9419f310962413cb","sports_leisure",7150,90,20,25
"962aba2262d9c638687e3c28dc107645","watches_gifts",1000,16,10,11
"32b52e41f36048281751ad1368aa0dab","furniture_decor",11850,74,8,74
"fc36bad5336f9b1aa6881b42c9872275","telephony",651,20,15,22
"cf2f3d359d4708f8f250f7bd9d5f608d","sports_leisure",200,20,15,20
"676af105d8d9e36934cfbc0c52e4dc2f","health_beauty",450,16,15,15
"406b1af8d3f20dc5f4af076fc1b47aa4","baby",15200,48,61,47
"ebc57185ad0c283b9d9e2fff82890763","cool_stuff",21900,105,31,31
"29d62253ee1e00e6a2136dbbd23bff1c","health_beauty",850,25,13,16
"b998d01db633ff5affece0da840a3bcc",NA,300,78,10,22
"98aadde44a0b39dc78e6bea52e794ec0","sports_leisure",329,19,13,16
"8ea33c41cf38bbe9d039463241e8eb3a","stationery",7150,60,20,29
"4e9b550dab64f3cdf6cb249dafb7520f","health_beauty",5150,16,16,16
"2293150827dedf1b9516f28976c31444","consoles_games",250,20,3,16
"98496f95101e55ecb2b67644c1454ee8","auto",400,40,20,30
"fd2fef532d96fcfb9de1b973b09d8d16","bed_bath_table",7850,16,56,50
"b0a6fcc674826423d2039ace8ce1291b","health_beauty",300,19,7,12
"7ced70e477e86ce1725468f8473a91f4","housewares",750,23,18,23
"7bdc25341262418fe8468a74786c4a80","telephony",100,19,4,11
"02468fd5cad52c47ef284c6d7a886739","housewares",1000,30,12,30
"8db4d74f5e567be531a6de113453c8b5","telephony",200,19,3,11
"bbd235239d6b5e833632a33660906821","health_beauty",450,20,15,15
"40de0ed2b6b6e22ee023fd5a2cbb2819","furniture_decor",3400,30,40,40
"db561c4e8b17ebc718474cbb2d418cf8","telephony",100,19,3,11
"ede2560fa788792663eb8533dc34b37f","baby",800,40,30,50
"8c26c150d2aedfbc1678b43d6816faea","health_beauty",650,16,16,16
"46512bd96aceccb0c2e93c2e65779f7c","furniture_decor",2500,47,21,41
"28e4b4a67500cbb07376ddf5bcdf257f","books_general_interest",450,23,4,16
"bbcc32998b0de5354416144da78b0b41","pet_shop",450,23,4,21
"452effd7abd91b0844fb5fc7a5f358b2","bed_bath_table",525,24,7,29
"0128b7cdec4cc7066c068a805ea90c9d","housewares",2800,50,50,50
"eb01ffe7e49f24eae17b899d43d34a09","computers_accessories",200,20,12,12
"2ada6e253035c60efe970e0cc39fe5e2","telephony",200,17,4,12
"7464e59948192d331a0ee29eae5673a9","auto",50,24,2,17
"619414816b9289e75befa98b1011fa78","health_beauty",1300,20,20,20
"eeee2ac7650e9ceec9630d4334743f41","housewares",175,24,18,24
"4c079f3020e100a2cc21a32c24d738a2","food",930,28,12,12
"8b306921a9c7142d898f3bbe528e6d38","watches_gifts",280,16,7,14
"4babef3a645834180776e854d044dc78","perfumery",552,23,14,19
"fd42401cb2f80511afbeef3cac2b1db6","bed_bath_table",1650,50,5,50
"215867210668c4411f80018ecdc9fe19","bed_bath_table",1000,40,10,30
"0360e9264885b705f44a4c93a77c3f11","baby",2200,16,35,49
"46159107c473e752da359712b93da65c","baby",650,20,8,14
"d03df65c335a01bdb5f7f354fa011db1","perfumery",150,22,18,17
"9e2899992f9a0c043b9ed62136433b96","garden_tools",9200,33,7,33
"5bbf69e444b588e7453ec2d218ba80c2","furniture_decor",900,28,15,18
"73c80b61d55e48b916897f8679b2abd0","fashion_bags_accessories",200,16,11,11
"6f546b44980816d1843f27d1c8c774f4","perfumery",150,17,7,12
"ade518ab4684231398dab32b31fc48eb","sports_leisure",1300,20,20,20
"1508a769d6549fcd28c42d51f5b2400d","home_confort",950,30,20,30
"46105788c631ce996be081fee99e0f14","health_beauty",200,20,10,15
"5cfc9c1a22064cc14549d86d2c356f42","stationery",350,26,36,11
"303cf55c36bcb9f8db8c8a130ef4e8e8","computers_accessories",500,25,5,15
"826eeb82e6efac0b5edce9f090c1ddd2","baby",16500,43,83,43
"3afd982df2ffd7d228d9c9a8497c44cc","furniture_decor",650,69,11,11
"f3ec554922854236a520c93b1e79e690","sports_leisure",5100,60,30,30
"9bd8e7611e6d97eb01f5f0a974a6228d","stationery",300,24,7,14
"e425b5602bfed8957da4ac0cd30dcb67","furniture_decor",1150,35,23,35
"c2f090fe2a043db35ad919492bc012e9","computers_accessories",200,18,4,14
"add3cdb6566512ea99936c185176a2e0","baby",23033,49,84,49
"08cc71e48ecab1148ad3280f948b6979","toys",430,38,12,20
"9e32e8bf2d07993715553f1fec925460","food",250,20,6,11
"065b1c39589aabab170f2d9983f746b3","cool_stuff",100,20,6,15
"0a82d09a3f2dcf3504ed42947d54892d","health_beauty",310,16,12,9
"beab3f92f561d5e968308abb35f3ddcf","furniture_living_room",30000,80,60,60
"690c23fca3d2dd4bd307942c8872174d","furniture_decor",14600,84,8,84
"24fbf5968a6b1c39f44213fadc56779c","health_beauty",1650,31,26,29
"bc05978465c615d8966b044d0c7b7ca3","toys",150,16,12,18
"2d186750be5b33856727e254399766bd","cool_stuff",1650,23,68,25
"5acd04f01ffe75bf89dc816fdb2b67fe","garden_tools",1050,22,21,16
"bc490b74dfed4cf657cdee8aeedd7320","housewares",900,25,15,15
"db1511444c6df21e0f1040bd1efc3048","toys",1400,41,4,41
"20e201a1e06f60ecfa2e683d4e8c487c","telephony",100,20,4,15
"d4c7688b2fe7bff9aa201674b03b9a87","computers_accessories",600,35,18,35
"48fe1cfcbc0f37f1b63212c874a82ab1","market_place",500,16,16,16
"84f121e28d35626c9bee9c4e31c10ee1","perfumery",563,25,11,18
"e199272356493251a13cbe1f0c861f1a","electronics",150,21,7,14
"bcefbfb79bd13653fe1c5e72fae98fba","furniture_decor",7500,47,37,38
"8460d61c3f3a9aa2d128bef15199c986","bed_bath_table",550,25,2,20
"e18fe13fa38f62f0d089aa57f82d2385","health_beauty",434,21,14,21
"b92e533ac42ad918005887bce19a9c3b","telephony",100,19,3,11
"8fdf231f8c49427c50866d056cfe38c1","luggage_accessories",325,18,18,16
"ccf31eddce02290127d2d25797197a2d","bed_bath_table",600,60,10,40
"18e1f278ad89b4bb3cb5746dda59bfb7","sports_leisure",675,41,21,21
"7f6053a7cb40e523fead84251b462981","electronics",501,19,10,91
"0644689b4cc3eb8780bfb8fa24b257f9","fashion_bags_accessories",200,16,5,11
"455e98017eded7db9b92e65b6b8f33b5","health_beauty",537,23,8,14
"3fe83ef9870dfec1c00b9acd762a6805","watches_gifts",400,28,10,18
"c6c457f63fb0cb9f50d5c786ed9c5f03","small_appliances",11800,40,43,36
"9681e01fb540a2efa2832b377a859e42","baby",13700,55,30,55
"20badbb25686aeff11f8723cc2ec9031","musical_instruments",550,17,7,12
"724a7d9103adabdbec55f744f41ec559","watches_gifts",350,23,12,15
"989231bd7e965081bd272d713e46636b","electronics",5525,20,18,15
"e33997b954c378f16a63cf2486401494","signaling_and_security",2775,49,50,30
"bf1a3922c67abd19363bb2049f64f7d7","cool_stuff",1100,42,25,15
"3838adbdcc0f8ff71657e20b471f116e","garden_tools",6800,77,14,34
"578a614632cd0f6d2efa9f010310ed12","auto",50,17,10,15
"57c6f5287eedeb6245ab5bd0ec664349","computers_accessories",1425,23,18,18
"0ef9c211e783e5d335c52ddd97595692","computers_accessories",667,17,9,16
"b40b0f31f48b13f0262a156642f4151a","perfumery",450,21,14,15
"639eeb0d1050ba2535e9095ab0a30acc","watches_gifts",287,18,13,14
"546e5ea703036a72bf7b88ef613fe579","garden_tools",700,20,18,19
"28396ddc252221522beca232f14851b0","sports_leisure",850,44,22,32
"119b90f6d3b76ad246f267a06eeeaf9d","health_beauty",1097,18,18,16
"f07145be3a60f7a483ea1054a3f7492f","luggage_accessories",16200,26,57,39
"ea27c0e13c33a25882b7358ff793d0e6","bed_bath_table",1900,45,15,35
"29d6ce6cd29166afb5674f88ca9048ae","furniture_decor",1500,69,11,11
"b875e526307f96d94cf9d081880b6e84","bed_bath_table",2150,34,9,33
"ae3322dfc76bc75b32869113682728c8","fixed_telephony",900,21,8,22
"1b21679db5a343f76609632ac3c17acd","stationery",400,35,16,16
"a0ce66c80c1544ad2008f29dec3aa3fb","health_beauty",400,25,5,12
"658a04e05f2c0298c8035d6d04b06cff","housewares",800,30,10,25
"5a8092b483a453fb6321143a39aed6ed","telephony",400,20,11,13
"30271242aeed87340ead8b13c4521047","furniture_decor",2750,69,11,11
"bfb91bb460199211b3ef08b98744a0d9","fixed_telephony",750,30,10,20
"77642baff751688147ecac88433fcb66","health_beauty",1500,20,22,22
"575930708f41a4923031bec3dfbd09e5","small_appliances",2167,19,20,18
"a7258cb7d62e9d1f55fc5f7b5918b384","baby",10875,68,44,35
"bb0d2133c171f7792172e842d76f660f","construction_tools_construction",2100,34,18,18
"71c8de468f719d8ed62450e755cbcee8","diapers_and_hygiene",700,35,7,29
"f4e9206e084b521559b22731fb8b0fd1","garden_tools",14350,40,50,40
"0f3ffeac787efd1531393e4b1a148562","computers_accessories",939,26,17,18
"3424b93f59daef7019c03c8229648635","watches_gifts",560,18,11,16
"5edcce602272a11dba0b233cb1f177ac","watches_gifts",400,16,11,11
"10f286f84c07a9b8eaf28a6ab36fe963","sports_leisure",4950,90,21,21
"14911653e475ba72d0d5723f1085b95a","home_appliances",8400,55,13,46
"45dfc5022b97cd60613bb3a50a01fe8b",NA,150,16,16,16
"282dbcfae914aad6497e8cb893960d4d","furniture_decor",7400,45,45,45
"d9ca817bab0577952edfd23e76f0d6ed","auto",1350,21,21,21
"d0d5259061abb9a279dc80a7c2570dde","health_beauty",300,16,16,16
"a92f2bd0d5b2a08b57241598a35435d6","health_beauty",550,20,20,20
"8dd8bca9763cdf0b0651643181f9d518","sports_leisure",2350,60,15,15
"88de635fa255efc6dfe43d14b4a87a95","health_beauty",900,94,31,41
"ecd004e1e956c911290b73bb4fdf45b5","pet_shop",5000,40,20,50
"2e67c599f6d0d8fc18e7107cad2d9b2b","bed_bath_table",1850,45,15,35
"99b41671cabb7d019a0849150aa9a2f1","furniture_decor",1500,25,33,25
"83a340861964ae0d986378b3ecd15de7","home_confort",3200,20,30,46
"0b220a625b7ed7f7b90568238184ea0b","bed_bath_table",1517,32,5,29
"c1d4abd36344f0e3db96c9848e2d08d1","bed_bath_table",1650,28,25,11
"505147f12fd3b2d3259a604dc1d400d0","perfumery",463,17,14,13
"20e880b4acd4ac35e13495c9608bcb88","cool_stuff",200,20,5,15
"d13a87cdf013cdb11079740a355579d5","fashion_bags_accessories",150,16,9,11
"fc837f24b4a176ba0ca19bef9a78d707","sports_leisure",1125,31,29,29
"8e64ef2cfb3ae546c0a523dd40a8fc62","housewares",200,20,15,15
"ebf5cb753bba10a57e1940a337f8dafa","auto",350,30,15,25
"6d85f0d58105522f90a0756edf0e2c72","sports_leisure",175,22,7,15
"55ae5164d1224fc05a42b735dcc6a8e7","watches_gifts",200,16,2,11
"ec2e73910a62cc987c73bcb9b8938bb9","computers_accessories",217,17,9,14
"1f31b1a1727aec4a0ee56027ebea8672","bed_bath_table",2075,35,9,25
"8c8e469313bc65688fc15ca295ac2869","auto",7050,102,4,41
"594a74659ac52c40cf0bdab742cd73ff","sports_leisure",2000,33,30,30
"4746579fead9ced2af671d0ab52dba2a","telephony",200,19,4,11
"151af5d9177ef5443e0361d4190bf665","kitchen_dining_laundry_garden_furniture",25400,45,86,27
"66daa3260852e5c8284675c5dab29472","office_furniture",7500,58,28,58
"a85fb4745a591185744c4adb72bebc17","furniture_decor",500,20,5,48
"a49d3a625542a22f2e7a629db7e0e259","furniture_decor",2000,40,11,34
"34cba2bae75848d1336dc5efa2df87c2","computers_accessories",1850,30,16,16
"240dfd31a83065fe9b9c38381c12f31e","computers_accessories",8900,19,13,32
"e332127a56e4b01581c4d77c58beef99","bed_bath_table",300,16,10,16
"8e30141d9732d378a5669bf3ed5438b2","bed_bath_table",1500,49,16,39
"eb1cbab1a4617a80027df763cdb38a56","health_beauty",100,25,2,15
"161582828f6e211c640f84f2ac718092","fashio_female_clothing",200,16,2,20
"9e69a94d77908606fc632bd1f0799860",NA,700,30,30,30
"4c78a3571f86b6f4f219fc0befedfcd4","auto",900,18,7,14
"c98c7cdc71cec47c75280d9b8ccaa33e","health_beauty",150,26,7,16
"8cbedfcea886fca153a97f216408545f","auto",150,16,6,11
"24a67dc6193f9bda964ea3b194c45c43","furniture_decor",800,25,25,25
"6d8370e498c39834d971bc9f3f017d06","garden_tools",363,18,26,17
"9598282033d99f4ee33a5bb9ee134346","perfumery",400,16,10,11
"6151f5dd11fa57aba9c2cfbaa7ea5f25","furniture_decor",5070,56,38,48
"bdf57cdc2bd6863cb8d3b232f270f161","housewares",300,16,6,12
"8517cf77c5348b61ea9baea1be370b15","bed_bath_table",1050,20,16,20
"45bb437b6c807933fe9c4e1f464b54eb","health_beauty",879,31,15,24
"87a53d5f7ba9db28404df98d50003687","health_beauty",500,20,7,20
"739ec6a39883062411dd728420617744","health_beauty",300,20,2,25
"0dee2cc5ba4b5d33430ce316e7fee456","fashion_bags_accessories",150,16,9,11
"30bd519c8bc5129af248fa8e262109b9","watches_gifts",500,23,16,16
"feba9f016a668b77eeeb7cab453948fc","toys",621,34,8,31
"7fa1708c9c9c782bd09047b168d772de","costruction_tools_garden",1700,22,22,14
"9124246f41af36d2cd80c7e8b6b120e0","construction_tools_construction",2750,16,2,11
"078e99c31b268bec597586614ca62075","cool_stuff",13400,52,44,27
"d38f66b27f1963ffd36e32ccc6f4d007",NA,150,20,5,20
"1426449a83ca08e5445bcfb7ec70252d","musical_instruments",14100,61,58,24
"a165d3e873ab90f9ab490d1ed0588b43","cool_stuff",100,16,15,11
"3fda71cd314f25c220f93121b6ed544a","health_beauty",750,19,13,15
"03c525e92b27db7cb38b4a5bc9e7d91d","electronics",150,25,7,16
"2bb7cded1f918811bd8935bdafa619b3","auto",300,35,3,26
"d223118888628589fae2c346c2d2d9dd","computers_accessories",100,25,3,19
"b4aa483b71b175e9c3d7da0e69a97971","furniture_decor",1800,41,9,34
"7a9fc633b970fddc5c0787a3c2d0f753","telephony",150,19,4,11
"06828e9764b676d2707153f96c108f8d","auto",200,16,10,16
"779618a8c82822345cb870ccb1229f9e","baby",1050,42,25,15
"7bca470c9d64aec24769d691f2417617","bed_bath_table",14050,16,10,16
"eac2956e0b9e61ba08252d859ac6cd67","housewares",917,29,16,16
"b2b813208a5556416e77375ef9f432cb","baby",350,30,30,20
"fdfb041e595794e1f6c957b2d502ee4f","pet_shop",1450,40,20,30
"385b238a4542774b445fa2f1868a2264","bed_bath_table",1350,46,2,36
"fcd23c6f965450271e4034bd6ffb9057","health_beauty",200,16,14,16
"36d0bc973141d165904ce8c26604d28e","watches_gifts",233,17,11,15
"c1405e0b9983b469b1a17d3b5c53a09a","luggage_accessories",400,20,10,16
"7876604cd8c30d9c2c1233471d996a30","auto",2550,20,20,20
"c51766c48b148d424f7f591a0b293677","housewares",3700,50,32,70
"b6bca1c9e0dbe55d146923423558a9c2","computers_accessories",200,41,2,29
"cd532e51d0f1dd92386d84c8784dedc8","pet_shop",4417,27,27,13
"368ae9bfe1de4a23f43db42cb4b58219","furniture_decor",2700,47,10,35
"96045a6fee54411ba3eab37a9b7c17ba","computers_accessories",1200,38,24,12
"37edb68b5e9f9c982e4791563fd480a9","garden_tools",3950,16,64,38
"d9e36740022cdc93850e1911725fa2a8","air_conditioning",600,27,13,17
"a03b3b3cca7b8e00ff62910ac31049fd","housewares",1850,16,25,12
"e672e8c84f9f7d6cfd6306095e1345b6","watches_gifts",6750,46,20,44
"23d65d86c3f88bb91220e786ff20d1c6","electronics",150,24,12,18
"0e367f73e7ca3433d50dfb9842a0c6d4","bed_bath_table",1000,30,5,30
"0496d8f3bebe71b198a907276dea060d","health_beauty",200,23,7,15
"e2dcd521b5baea6cf04384173f331158","health_beauty",350,18,11,11
"892de276a9448c98a12701730e2282cb","computers",2650,16,31,39
"c14ef04694b4569c498c6c6832fe85ba","health_beauty",2250,35,8,35
"8a4545aad11704f13fc3b82b5296e27e","bed_bath_table",6400,30,6,25
"8aab1979708c4e926bb56d21af699740","housewares",950,28,18,28
"7c493b04fe40c03059e7ee234f44870a","bed_bath_table",4900,42,12,42
"4abd0723aa47500154134689dc9ec2ab","health_beauty",800,30,30,30
"55eba2791a7ad196a5ae92b3c78a8ebd","bed_bath_table",12000,60,23,54
"1e154e954e6fe8e6fd27e4f110940a65","pet_shop",7300,25,25,25
"9a81bec994eedc8d4cf05e638d6d1668","home_appliances",100,20,13,15
"f96774b62bf8083e84a567a519774647","garden_tools",353,26,14,14
"b9f14663fca6f66add9e217dbb1b69df","health_beauty",1250,16,32,12
"91734fa18c1f0cf1b58f806aea69eea9","auto",3800,47,19,23
"5ee13c70a676c4e18e27b57bbae2a50a","furniture_decor",2450,65,8,45
"0aee0da47b55b9e18b0dd2121a3dee3a","sports_leisure",700,48,15,32
"171f661fd2df2f09ab4b00ad63345b26","fashion_bags_accessories",2100,16,5,11
"b25f73c8f9b65f9658bebaa300f564a7","toys",475,54,13,26
"c02b8fd2cc82c137e36cf08c6a6ce9bc","computers_accessories",200,21,14,15
"ad368c33a3383006e5bfadcfa27af4e0","sports_leisure",1600,42,10,22
"f829995ef6cc18513eb829bb2b7d4bdb","bed_bath_table",700,50,16,16
"33432318219e52aa9995f457d6046170","housewares",450,24,8,15
"7d8ac83707434c6e251e136520b5bb13","health_beauty",1250,26,21,16
"bf4c4de1eb7ed1163970d148a919da24","bed_bath_table",1000,50,12,12
"9a0d113b8159560d3106574eca0c0273","housewares",3950,65,15,35
"2fcdaa3c12aa7323c079d8c37b61a57c","furniture_decor",4450,105,5,69
"b29be916d260d01220e4dbec37d3fe1e","toys",6350,55,25,20
"454823b6f111f94f2bbd0a5a73dba325","bed_bath_table",1650,36,12,26
"94a97f62e9afa2c5bdb14a50e27c1925","health_beauty",350,16,7,11
"dfc2378547f2183c4e83d657c63ee9a9","auto",10550,70,30,30
"7e0488d69e54f4088902726889ac28b2","housewares",5950,33,26,33
"e8e2eec643357147c9b54a24ca8f4137","stationery",1100,42,20,31
"c1419ccb6d89535cb81e1ead3a6ac001","luggage_accessories",700,49,10,34
"7e38887bf64f1fdc0eec8f9ef77bf239","food_drink",472,19,16,16
"056ce5a6eff2961c0c0946f97885f32b","pet_shop",7300,49,29,34
"e0d8a10fd3e0a7d4e82178f0f1db5cda","pet_shop",417,19,17,16
"aad1fc40357a6ababbb1956974c15cf8","housewares",9600,25,32,24
"b3772d609fc0733c1164ed09a62fd60c","industry_commerce_and_business",400,20,20,30
"d3074c0ad2e7ca9791de0295d6d4a775","perfumery",613,18,16,18
"2aadd3ddd29795c126c7c42352c22d83","bed_bath_table",4325,54,19,42
"b01ad64be745e9381d4da0c065be1801","cool_stuff",2250,42,25,15
"1dcd21089402b7c37352f7fd4cfb12d0","cool_stuff",500,27,5,27
"6ecdefcfe398299dc690dea358d2d12a","stationery",1250,16,39,37
"0f047d6fb5dc7c9d1d7e4c9d765e7d19","small_appliances",3600,35,40,34
"2bf197663a494890a1dc2d6cadc3ba5d","watches_gifts",521,18,11,14
"5c1b7c224f5078254050cb07cbc8377c",NA,150,20,3,13
"c5cd7474341f2b8c8d362252939c6289","stationery",158,16,5,16
"eca9bc7b46708c4458fe650c72745d99","books_general_interest",650,25,12,20
"174846002448602ab8abd9f29795ddd2","home_appliances",500,19,13,20
"702273afaf2f216d8d9df747ac2d7018","agro_industry_and_commerce",5047,58,44,28
"7c43c5f76d1799a0c82f91b7738ba8f9",NA,1000,29,5,27
"46aa996f048b202b8a404984919318b8","perfumery",600,18,18,18
"2ae26d3d286f97295b591be13f00805a","auto",1800,34,40,19
"663e8c449accc4d83cf76148624a7bb9",NA,1045,30,19,20
"3ba782498ae958709d81e069e8417bfd","toys",650,28,13,15
"14e19e74bb53663c3ebfe410fe2700d3",NA,400,28,6,27
"ea7ea1972e713d8f7bb56cf82deac8eb","sports_leisure",2450,25,8,25
"38c67f27ca1c5de9c6becc9273b91f3d","housewares",9700,28,26,26
"c1d74e179f05deca826a419d432f70d5","construction_tools_lights",750,16,20,16
"e220883e540adc25610eac2ac0b70576","sports_leisure",350,31,18,18
"bab72ac544a3e9ea56f7b57d47cc1f09","stationery",300,30,15,18
"91c94aa7ecf59a02e7f03cfd5fe11dfa","watches_gifts",500,16,13,13
"5b537a861f01a9c9b443bc1b77d8a170","perfumery",1600,45,10,24
"1228d8d7d15732e4b73fec4cff03b7a2","auto",50,24,2,17
"c75153b7b2c01c44976e3d200ab53cae","furniture_decor",600,68,8,13
"31d1aa8b1df5bfa0d11f5f74f9cd0568","market_place",5000,40,40,40
"b269fd8069caebd3f6e7adf83708dd3b","baby",29250,42,58,60
"5e5a97ef38a4ad75bd57dcb9c90dd129","furniture_decor",6200,18,5,20
"e4c648cac07b922254a3f4c33d0080f0","furniture_decor",25325,95,25,64
"0b1e67a389a1037765d22eca465a1cc0","health_beauty",150,20,10,20
"62e1618a9201d189b74f94dea196d102","watches_gifts",400,19,15,20
"7a7790a5a74ce3fe7ac85b8b634797e8","housewares",450,25,22,24
"279a10c700f4bc793c859936aceba7cb","housewares",16300,80,23,33
"a78b1dae24441004c72b8b0721234fa6","air_conditioning",5524,42,37,28
"daa82c74d464df7d697ef6af43763573","computers_accessories",2500,31,12,31
"b28568872cd6e5089ba3ba4a612ee117","sports_leisure",3400,36,41,36
"33f50814e872f38e89bd753e1e7bf1a8","furniture_decor",650,68,8,13
"99c73e9781155d4850a18921eb1929a2","perfumery",300,16,16,16
"27a28fcce27b0f3e47194b80fc37af1f","baby",150,16,5,16
"e33469d839ad5aed76726ec8cdef9115","stationery",300,16,4,11
"1cc812cfeb266e33f863af5672aa22dd","health_beauty",11450,80,26,26
"9caacc510095b38c6440ad4286bcf778","auto",250,19,19,14
"b26efe20aafca909bcfd3da629309de5","fashion_bags_accessories",50,17,4,13
"a242d0331beaeb5b3c8d252304196558","watches_gifts",400,16,12,12
"e64f66f3b4b5c565e96c2ef25bd5a168","baby",1350,60,20,50
"d8f5aa7d61a9482d88a23a9fe93eae6c","agro_industry_and_commerce",3450,33,36,33
"5133eec473b1050149f415a63381888a","stationery",250,24,7,14
"f5841f4bfb77aa784cf4d7b39c1d3dd5","sports_leisure",500,30,5,20
"95857530fa164c10c7dd0817c79e5afa","books_general_interest",1200,16,2,11
"747f1ade4f6d5dbf9523e2d03482f14a","computers_accessories",950,30,16,16
"75050fb2b77c1c45fd1ae2e1306a57ee","bed_bath_table",1983,29,49,58
"6e065bbeac208a84119be9e0427ec8f2","garden_tools",600,25,32,25
"043f5d96677502ec2df0a7153afd3263","pet_shop",2700,43,39,20
"fb9766d6cf253fe59868e2f8f8fe39f0","health_beauty",200,25,10,15
"a4442835bd5f5f684587fc0fd935d97e","computers_accessories",350,19,3,13
"42ce1ad64fcf03efbb9b41e8be53b9a5","baby",100,22,23,16
"13930a62a17e0f62259cc13b85a7f285","bed_bath_table",1650,40,15,32
"fa5f553264a9796ec3215ac9da6a993b","furniture_decor",200,35,2,25
"260628fc82735b4821650d2ae1ada40d","sports_leisure",1350,16,16,20
"b6127b5380753794c56501a9585aa4c4","sports_leisure",200,25,25,25
"15e6924bed184466181bddc6c0badedf","health_beauty",1400,20,20,20
"b27c93c514441114fc801a88fa2ab855","housewares",2700,44,34,16
"3ef7ba497fe0291639ec287dfb798604","construction_tools_construction",10100,60,20,40
"d46fefab981e3ba77512eb77b26b4d92","sports_leisure",2400,40,10,40
"d9383a33aeda10f3a6cf23ee5780c10c","home_appliances_2",6600,42,42,26
"363fb0e1d479287c405f72cbcd849f13","perfumery",325,33,33,31
"e5d9c52d79630c50c28b451fa6ac3850","health_beauty",150,19,14,16
"6d67c00095af6dad96921560e95a9e5e","baby",1400,75,15,50
"70a6bd7e9fd2b52d1762e1dcbba1a22e","auto",800,41,45,11
"e4c7186953de026ed929926877cc57e5","fashion_bags_accessories",50,17,4,13
"d8a7c03c7a69b6e3d812e19b33c33f79","furniture_decor",450,30,20,20
"181bed8c6665d8f27d33735363333b2c","stationery",100,16,6,11
"a1d4881aefcb3c185914a0e4f50e4478","toys",650,45,15,35
"f0e04f6545a4351e5af0ac7848051288","cool_stuff",300,26,5,21
"40cc6cfffd2f2ad50b79402dca9a467c","housewares",3000,62,12,25
"6533cef9aef659abea66b23498a1b43e","computers_accessories",450,42,3,15
"44ee1ee16f765fc48714d2f0176c8bea","sports_leisure",200,20,4,15
"a696120921ed679e035e059bf59e47d4","computers_accessories",749,25,13,24
"2908a2218009456f0f3e529f5732ab68","housewares",600,30,30,30
"54ac31b903d902e753160d46ac9501b1","computers_accessories",300,32,5,16
"665bad285aabf0f44e9fccf6a8104aab","sports_leisure",100,16,13,16
"6e46e89d03c02d96aa70a73021c7333c","furniture_decor",650,65,11,11
"c31f04f5f6184f2ee3dd7dc26aa5c610","health_beauty",1150,19,15,15
"7d4d0ab35bd0ef5df93adae021628a24","telephony",350,16,6,11
"108392b806e72e625708e0a73ae86f33","furniture_decor",950,68,30,11
"a7e240fc61f990b4fdf6dc5c4f35c1dd","garden_tools",2660,34,25,16
"ff573c6165c455a3bf97c969860717cc","watches_gifts",325,19,8,14
"874fe6c034653080f5d2b8f0f3a97866","auto",2100,28,32,38
"96da9a0b9ee5fc1e8a4965970b8c6f7e","watches_gifts",240,19,13,19
"51fb6e5d7ed3a93d90d947e5202b2698","housewares",1000,25,30,25
"8fc5f4f96504cd98be66807db5b3ae1b","furniture_decor",867,52,6,42
"19d4e20680121fc0b5b0c2b33827c645","toys",500,30,20,20
"64bbf056d365c36477cb030840b180e1","auto",6600,44,25,39
"7548720b07d43dee392fbb04fcab1480",NA,200,16,2,11
"431cb4b96ba81a482f80b276eb4f4bdb","cool_stuff",200,23,15,15
"727a4f679bad0ce1f87b3194b5c60cad","housewares",300,40,5,40
"5a721040d8a83c7a1d994fe334c5589d","fashion_bags_accessories",900,43,16,27
"d0d08428cf896af2697f32b09cd8978c","housewares",5675,25,25,60
"9ad6664f8f8ad49d807bff2d10ac1dd3","auto",200,25,7,12
"6d2f0b60d354d84a4e1d63fae9059fbf","health_beauty",500,20,12,13
"a3f5f7ccda3a4f4a8510125ac6c1506d","furniture_decor",600,52,11,11
"42cbc6ca765547a9beb40ebcc7c71144","electronics",600,16,16,11
"5dcf9168196b8db76df53492e1d30f6c","baby",550,43,25,33
"8b4079b7870db3168768fff4569681f0","sports_leisure",400,27,9,14
"572f8ccf29d9a721b633ff0f5453698f","furniture_decor",400,69,11,11
"e577fd6d26a80daf21375ee56e99d9a4","health_beauty",633,18,16,14
"a6560c78abadadf387fac8d1de4930a9","costruction_tools_garden",1225,45,28,28
"f1b6d43e56563fec960fadf509db5652","furniture_decor",13650,45,35,45
"b00213f52b07e8f632c5277d4ef1a277","watches_gifts",200,16,2,11
